영화코드,영화명(국문),상영시간,장르,감독,배우1,배우2,배우3,참여 영화사1,참여 영화사2
20184133,어제 일은 모두 괜찮아,107.0,드라마,이성한,김재철,윤찬영,손상연,(주)부영엔터테인먼트,(주)삼백상회
20195005,경계선,110.0,판타지,알리 아바시,에바 멜란데르,에로 밀로노프,없음,(주)제이앤씨미디어그룹,(유)조이앤시네마
20192589,빅 위시,79.0,판타지,없음,없음,없음,없음,(주)박수엔터테인먼트,(주)박수엔터테인먼트
20196726,우먼 인 할리우드,95.0,다큐멘터리,톰 도나휴,지나 데이비스,메릴 스트립,나탈리 포트만,(주)마노엔터테인먼트,(주)마노엔터테인먼트
20198184,빅 2: 황금열쇠 대소동,91.0,애니메이션,없음,서반석,김보나,이다은,(주)영화사 그램,(주)누리픽쳐스
20197054,빅트립: 아기팬더 배달 대모험,82.0,애니메이션,바실리 로벤스키,한으뜸,장다운,이창민,(주)트리플픽쳐스,주식회사 디에스이이디
20184483,퍼펙트맨,116.0,코미디,용수,설경구,조진웅,허준호,(주)맨필름,(주)쇼박스
20182490,나랏말싸미,109.0,사극,조철현,송강호,박해일,전미선,(주)영화사두둥,메가박스중앙(주)플러스엠
20180442,사자,128.0,미스터리,김주환,박서준,안성기,우도환,(주)키이스트,롯데컬처웍스(주)롯데엔터테인먼트
20197394,체크 히어로,75.0,애니메이션,앤더스 마테센,이다은,남도형,없음,예지림엔터테인먼트,찬란
19910247,터미네이터2 3D,137.0,액션,제임스 카메론,아놀드 슈왈제네거,린다 해밀턴,에드워드 펄롱,(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트
20198961,더 킹: 헨리 5세,140.0,드라마,데이비드 미쇼,티모시 샬라메,조엘 에저튼,숀 해리스,판씨네마(주),없음
20191183,제미니 맨,116.0,액션,이안,윌 스미스,메리 엘리자베스 윈스티드,클라이브 오웬,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트
20185361,두번할까요,112.0,코미디,박용집,권상우,홍근택,한경현,(주)영화사울림,(주)리틀빅픽쳐스
20184243,판소리 복서,113.0,코미디,정혁기,엄태구,이혜리,김희원,(주)바른손,CGV아트하우스
20194223,너를 만난 여름,109.0,드라마,장적사,없음,없음,없음,오드,(주)홈초이스
20194456,양자물리학,119.0,범죄,이성태,박해수,서예지,김상호,(주)엠씨엠씨,(주)메리크리스마스
20197402,꼬마 자전거 스피디,75.0,애니메이션,마누엘 J. 가르시아,없음,없음,없음,(주)박수엔터테인먼트,(주)박수엔터테인먼트
20197141,와일드 로즈,100.0,드라마,톰 하퍼,제시 버클리,줄리 월터스,소피 오코네도,판씨네마(주),판씨네마(주)
20030003,클래식,132.0,드라마,곽재용,손예진,조승우,조인성,(주)에그필름,(주)시네마서비스
20183407,버티고,114.0,드라마,전계수,천우희,유태오,정재광,영화사 도로시(주),(주)트리플픽쳐스
20193601,장사리 : 잊혀진 영웅들,103.0,전쟁,곽경택,김명민,최민호,김성철,(주)태원엔터테인먼트,워너브러더스 코리아(주)
20191845,난폭한 기록,90.0,범죄,하원준,정두홍,류덕환,서은아,유한회사 영화사 반딧불,서울액션스쿨
20188750,나쁜 녀석들: 더 무비,114.0,범죄,손용호,마동석,김상중,김아중,(주)씨제이이엔엠,(주)영화사비단길
20195081,디어 마이 프렌드,96.0,드라마,피터 허칭스,에이사 버터필드,메이지 윌리암스,니나 도브레브,(주)팝엔터테인먼트,(주)티앤엘엔터테인먼트
20195941,소피와 드래곤: 마법책의 비밀,72.0,애니메이션,마리나 네페도바,정유정,김명준,현경수,(주)씨제이이엔엠,(주)씨제이이엔엠
20197691,잃어버린 세계를 찾아서,94.0,애니메이션,크리스 버틀러,휴 잭맨,조 샐다나,자크 갈리피아나키스,(주)이수C&E,주식회사 더쿱
20196380,몬스터 하우스,85.0,애니메이션,피터 레페니오티스,없음,없음,없음,(주)박수엔터테인먼트,(주)박수엔터테인먼트
20196671,쿵푸 보이,94.0,애니메이션,라지브 칠라카,없음,없음,없음,(주)팝엔터테인먼트,그린나래미디어(주)
20199446,원스 어폰 어 타임... 인 할리우드,161.0,드라마,쿠엔틴 타란티노,레오나르도 디카프리오,브래드 피트,마고 로비,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
20193665,47미터 2,90.0,공포(호러),요하네스 로버츠,소피 넬리스,코린 폭스,브리안느 쥬,TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹
20196409,뱅드림! 필름 라이브,72.0,애니메이션,우메츠 토모미,아이미,마에시마 아미,오오츠카 사에,(주)애니플러스,(주)애니플러스
20193743,오션스: 문어구출대작전,66.0,애니메이션,헤 질리,남도형,김소희,강은애,와이드 릴리즈(주),(주)히스토리필름
20181103,벌새,138.0,드라마,김보라,박지후,김새벽,정인기,에피파니(주),(주)엣나인필름
20192982,애드 아스트라,122.0,SF,제임스 그레이,브래드 피트,토미 리 존스,리브 타일러,이십세기폭스코리아(주),이십세기폭스코리아(주)
20184572,타짜: 원 아이드 잭,139.0,범죄,권오광,박정민,류승범,최유화,(주)싸이더스,(주)엠씨엠씨
20193807,예스터데이,116.0,드라마,대니 보일,히메쉬 파텔,릴리 제임스,케이트 맥키넌,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유)
20195968,더 룸,99.0,미스터리,크리스티앙 볼크만,올가 쿠릴렌코,없음,없음,(주)퍼스트런,(주)팬엔터테인먼트
20195203,레플리카,107.0,범죄,제프리 나흐마노프,키아누 리브스,앨리스 이브,토머스 미들디치,(주)제이앤씨미디어그룹,(유)조이앤시네마
20193821,극장판 헬로카봇 : 달나라를 구해줘!,75.0,애니메이션,최신규,이지현,김용준,양정화,(주)초이락컨텐츠팩토리,롯데컬처웍스(주)롯데엔터테인먼트
20187322,"힘을 내요, 미스터 리",110.0,코미디,이계벽,차승원,엄채영,박해준,(주)용필름,(주)덱스터스튜디오
20192804,그것: 두 번째 이야기,169.0,스릴러,안드레스 무시에티,제임스 맥어보이,제시카 차스테인,빌 헤이더,워너브러더스 코리아(주),워너브러더스 코리아(주)
20184621,엑시트,103.0,코미디,이상근,조정석,임윤아,고두심,(주)외유내강,(주)필름케이
20194943,발명왕 볼트,69.0,어드벤처,증헌림,없음,없음,없음,(주)박수엔터테인먼트,(주)박수엔터테인먼트
20195202,뷰티풀 보이,120.0,드라마,펠릭스 반 그뢰닝엔,스티브 카렐,티모시 샬라메,없음,(주)이수C&E,주식회사 더쿱
20189077,비뚤어진 집,115.0,범죄,질스 파겟-브레너,글렌 클로즈,테렌스 스탬프,맥스 아이언스,(주)팝엔터테인먼트,그린나래미디어(주)
20181416,유열의 음악앨범,122.0,멜로/로맨스,정지우,김고은,정해인,박해준,(주)무비락,정지우 필름
20198323,레드슈즈,92.0,애니메이션,홍성호,클로이 모레츠,샘 클라플린,지나 거손,(주)싸이더스,(주)넥스트엔터테인먼트월드(NEW)
20196850,분노의 질주: 홉스&쇼,135.0,액션,데이빗 레이치,드웨인 존슨,제이슨 스타뎀,이드리스 엘바,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유)
20194045,극장판 반지의 비밀일기,72.0,애니메이션,한승우,방연지,김선혜,조경이,(주)쏘울 크리에이티브,애니맥스 브로드캐스팅 코리아 유한회사
20194442,플레이모빌: 더 무비,98.0,애니메이션,리노 디살보,다니엘 래드클리프,안야 테일러 조이,없음,(주)올스타엔터테인먼트,(주)올스타엔터테인먼트
20184543,변신,112.0,공포(호러),김홍선,배성우,성동일,장영남,(주)다나크리에이티브,(주)에이스메이커무비웍스
20184462,봉오동 전투,134.0,사극,원신연,유해진,류준열,조우진,(주)빅스톤픽쳐스,(주)더블유픽처스
20194541,안녕 베일리,108.0,가족,게일 맨쿠소,조시 게드,데니스 퀘이드,캐서린 프레스콧,CGV아트하우스,(주)씨제이이엔엠
20185985,광대들: 풍문조작단,108.0,사극,김주호,조진웅,손현주,박희순,(주)영화사심플렉스,워너브러더스 코리아(주)
20194384,안나,118.0,액션,뤽 베송,사샤 루스,킬리언 머피,루크 에반스,판씨네마(주),판씨네마(주)
20171021,커런트 워,107.0,드라마,알폰소 고메즈-레존,베네딕트 컴버배치,마이클 섀넌,니콜라스 홀트,(주)이수C&E,(주)우성엔터테인먼트
20183867,알라딘,127.0,어드벤처,가이 리치,메나 마수드,윌 스미스,나오미 스콧,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사
20191604,애프터,105.0,드라마,제니 게이지,히어로 파인즈 티핀,조세핀 랭포드,셀마 블레어,판씨네마(주),판씨네마(주)
20190703,우리집,91.0,드라마,윤가은,김나연,김시아,주예림,(주)아토,롯데컬처웍스(주)롯데엔터테인먼트
20182241,"안녕, 티라노: 영원히, 함께",97.0,애니메이션,시즈노 코분,시영준,정혜원,이세은,(주)미디어캐슬,(주)넥스트엔터테인먼트월드(NEW)
20183844,마이펫의 이중생활 2,85.0,애니메이션,크리스 리노드,패튼 오스왈트,케빈 하트,에릭 스톤스트릿,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유)
20187959,원더랜드,85.0,애니메이션,딜런 브라운,소연,장민혁,안장혁,파라마운트 픽쳐스,롯데컬처웍스(주)롯데엔터테인먼트
20188404,암전,85.0,미스터리,김진원,서예지,진선규,김보라,주식회사 토닉프로젝트,(주)아이뉴컴퍼니
20190741,김복동,101.0,다큐멘터리,송원근,한지민,없음,없음,한국탐사저널리즘센터,(주)엣나인필름
20191741,앵그리 버드 2: 독수리 왕국의 침공,96.0,애니메이션,서럽 밴 오먼,제이슨 서디키스,조시 게드,대니 맥브라이드,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
20193275,브링 더 소울 : 더 무비,101.0,기타,박준수,김남준,김석진,민윤기,빅히트 엔터테인먼트,(주)캠프엔터테인먼트
20175771,라이온 킹,118.0,어드벤처,존 파브로,도날드 글로버,비욘세 놀즈,제임스 얼 존스,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사
20196655,존 윅 3: 파라벨룸,131.0,액션,채드 스타헬스키,키아누 리브스,할리 베리,로렌스 피쉬번,(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온
20196309,스파이더맨: 파 프롬 홈,129.0,액션,존 왓츠,톰 홀랜드,사무엘 L. 잭슨,젠데이아 콜먼,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
20183782,기생충,131.0,드라마,봉준호,송강호,이선균,조여정,(주)바른손이앤에이,(주)씨제이이엔엠
20192725,명탐정 코난: 감청의 권,109.0,애니메이션,나가오카 치카,타카야마 미나미,야마자키 와카나,코야마 리키야,(주)씨제이이엔엠,(주)씨제이이엔엠
20190002,롱 샷,124.0,코미디,조나단 레빈,샤를리즈 테론,세스 로건,없음,TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹
20184047,토이 스토리 4,99.0,애니메이션,조시 쿨리,톰 행크스,팀 알렌,애니 팟츠,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사
20190273,천로역정: 천국을 찾아서,113.0,애니메이션,로버트 페르난데스,없음,없음,없음,(재)CBS,주식회사 마운틴픽쳐스
20192222,사일런스,90.0,공포(호러),존 R. 레오네티,스탠리 투치,미란다 오토,없음,(주)이수C&E,(주)스톰픽쳐스코리아
20185986,진범,100.0,스릴러,고정욱,송새벽,유선,장혁진,(주)곰픽쳐스,(주)트러스트스튜디오
20185353,기방도령,110.0,코미디,남대중,이준호,정소민,최귀화,주식회사 브레인샤워,(주)제이와이피픽쳐스
20191601,극장판 엉덩이 탐정: 화려한 사건 수첩,68.0,애니메이션,히라야마 미호,김은아,소연,홍진욱,(주)넥스트엔터테인먼트월드(NEW),에스엠지홀딩스 주식회사
20199951,애나벨 집으로,105.0,공포(호러),게리 도버먼,패트릭 윌슨,베라 파미가,맥케나 그레이스,워너브러더스 코리아(주),워너브러더스 코리아(주)
20192151,미드소마,147.0,공포(호러),아리 애스터,플로렌스 퓨,잭 레이너,윌 폴터,(주)팝엔터테인먼트,찬란
20198453,롱 리브 더 킹: 목포 영웅,117.0,액션,강윤성,김래원,원진아,진선규,(주)영화사 필름몬스터,(주)비에이엔터테인먼트
20192689,별의 정원,74.0,애니메이션,원종식,김연우,신용우,전태열,(주)아슈비아만화영화푸로덕션,예지림엔터테인먼트
20192591,BIFAN2019 판타스틱 단편 걸작선 1,,기타,없음,없음,없음,없음,없음,없음
20185241,칠드런 액트,105.0,드라마,리차드 이어,엠마 톰슨,스탠리 투치,핀 화이트헤드,(주)홈초이스,주식회사 더쿱
20196657,맨 인 블랙: 인터내셔널,115.0,액션,F. 게리 그레이,크리스 헴스워스,테사 톰슨,리암 니슨,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트
20182585,비스트,130.0,범죄,이정호,이성민,유재명,전혜진,(주)스튜디오앤뉴,(주)넥스트엔터테인먼트월드(NEW)
20070602,마녀배달부 키키,102.0,애니메이션,미야자키 하야오,타카야마 미나미,사쿠마 레이,없음,스튜디오 지브리,(주)스마일이엔티
20192022,마담 싸이코,98.0,공포(호러),닐 조단,클로이 모레츠,이자벨 위페르,없음,(주)쇼박스,(주)쇼박스
20184889,어벤져스: 엔드게임,180.0,액션,안소니 루소,로버트 다우니 주니어,크리스 에반스,마크 러팔로,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사
20190885,사탄의 인형,90.0,공포(호러),라스 클리브버그,마크 해밀,오브리 플라자,가브리엘 베이트먼,(주)이수C&E,주식회사 더쿱
20191781,북클럽,103.0,코미디,빌 홀더먼,다이안 키튼,제인 폰다,앤디 가르시아,(주)영화사 진진,(주)영화사 진진
20190466,세상을 바꾼 변호인,120.0,드라마,미미 레더,펠리시티 존스,아미 해머,저스틴 세럭스,CGV아트하우스,(주)씨제이이엔엠
19880001,이웃집 토토로,87.0,애니메이션,미야자키 하야오,히다카 노리코,사카모토 치카,없음,(주)스마일이엔티,(주)키다리이엔티
20198526,쓰리 세컨즈,133.0,드라마,안톤 메거딕체브,블라디미르 마쉬코프,존 사베지,없음,(주)삼백상회,주식회사씨앤에스트레이드
